hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
Resort Hotel,1,314,2015,September,36,5,2,5,2,1,0,HB,PRT,Direct,TA/TO,0,0,0,E,E,1,No Deposit,240,0,0,Transient,154,0,0
Resort Hotel,0,54,2015,September,36,5,2,5,2,0,0,BB,CN,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,98,0,2
Resort Hotel,1,74,2015,September,36,5,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,113,0,0
Resort Hotel,0,74,2015,September,36,5,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Transient,108,0,0
Resort Hotel,0,26,2015,September,36,5,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,142,0,0,Contract,125,0,0
Resort Hotel,1,94,2015,September,36,5,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0,0,0,Transient,153,0,0
Resort Hotel,1,54,2015,September,36,5,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,131,0,2
Resort Hotel,0,52,2015,September,36,5,2,5,2,0,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,149,0,0,Transient,112,1,0
Resort Hotel,0,47,2015,September,36,5,2,5,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,98,0,1
Resort Hotel,1,74,2015,September,36,5,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,123,0,0
Resort Hotel,1,1,2015,September,36,5,2,6,2,2,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,250,0,0,Transient,153,0,0
Resort Hotel,1,50,2015,September,36,5,2,6,2,0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,0,0,Transient,123,0,0
Resort Hotel,1,155,2015,September,36,5,3,6,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,0,0,Transient,197,0,2
Resort Hotel,1,323,2015,September,36,5,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,0,0,Transient-Party,98,0,1
Resort Hotel,1,323,2015,September,36,5,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,0,0,Transient-Party,98,0,1
Resort Hotel,0,340,2015,September,36,5,4,6,2,0,0,BB,SWE,Offline TA/TO,TA/TO,0,0,0,E,E,2,No Deposit,96,0,0,Transient,88,0,2
Resort Hotel,0,103,2015,September,36,5,4,10,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,0,Transient,84,1,1
Resort Hotel,0,356,2015,September,36,5,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,2,0,0,Contract,92,0,0
Resort Hotel,0,5,2015,September,37,6,0,0,1,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,0,0,0
Resort Hotel,0,40,2015,September,37,6,2,0,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,128,0,1
Resort Hotel,1,116,2015,September,37,6,2,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,98,0,3
Resort Hotel,0,74,2015,September,37,6,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,241,0,0,Transient,72,0,1
Resort Hotel,0,25,2015,September,37,6,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,115,0,1
Resort Hotel,1,32,2015,September,37,6,1,0,2,0,0,HB,PRT,Offline TA/TO,Direct,0,0,0,A,A,1,No Deposit,0,0,0,Transient,149,0,0
Resort Hotel,1,12,2015,September,37,6,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,0,0,Transient,123,0,1
Resort Hotel,1,26,2015,September,37,6,2,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,118,0,1
Resort Hotel,1,73,2015,September,37,6,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,98,0,1
Resort Hotel,1,26,2015,September,37,6,2,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,242,0,0,Transient,198,0,2
Resort Hotel,1,27,2015,September,37,6,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,142,0,0,Contract,125,0,0
Resort Hotel,0,110,2015,September,37,6,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,98,1,0
Resort Hotel,1,75,2015,September,37,6,2,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,89,0,0
Resort Hotel,0,61,2015,September,37,6,2,4,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,128,0,0
Resort Hotel,1,60,2015,September,37,6,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,146,0,0
Resort Hotel,1,61,2015,September,37,6,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,131,0,3
Resort Hotel,0,57,2015,September,37,6,2,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250,0,0,Transient,98,0,0
Resort Hotel,0,61,2015,September,37,6,2,4,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,161,0,3
Resort Hotel,0,47,2015,September,37,6,2,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,0,0,Contract,80,0,0
Resort Hotel,0,30,2015,September,37,6,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,0,Transient,126,1,2
Resort Hotel,0,59,2015,September,37,6,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,243,0,0,Transient,106,0,0
Resort Hotel,0,78,2015,September,37,6,2,5,3,0,0,HB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,250,0,0,Transient,208,1,1
Resort Hotel,1,142,2015,September,37,6,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,104,0,1
Resort Hotel,0,94,2015,September,37,6,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,0,0,Transient,80,0,0
Resort Hotel,0,69,2015,September,37,6,2,5,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,G,1,No Deposit,240,0,0,Transient,113,1,3
Resort Hotel,0,78,2015,September,37,6,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,163,1,0
Resort Hotel,0,115,2015,September,37,6,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,108,0,0
Resort Hotel,0,128,2015,September,37,6,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,95,0,0,Transient,98,0,0
Resort Hotel,1,90,2015,September,37,6,3,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,113,0,1
Resort Hotel,0,328,2015,September,37,6,4,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171,0,0,Transient,66,0,1
Resort Hotel,1,136,2015,September,37,6,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,142,0,0,Contract,100,0,0
Resort Hotel,0,143,2015,September,37,6,4,6,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,142,0,0,Contract,112,0,0
Resort Hotel,0,90,2015,September,37,6,4,7,2,2,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,139,0,0
Resort Hotel,0,144,2015,September,37,6,4,10,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,83,0,1
Resort Hotel,1,336,2015,September,37,7,1,2,50,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Group,0,0,0
Resort Hotel,0,90,2015,September,37,7,1,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,175,0,0,Transient,78,0,0
Resort Hotel,0,35,2015,September,37,7,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,145,0,2
Resort Hotel,0,4,2015,September,37,7,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,C,1,No Deposit,250,0,0,Transient,161,0,0
Resort Hotel,1,55,2015,September,37,7,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,0,0,Transient,131,0,1
Resort Hotel,0,0,2015,September,37,7,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,3,No Deposit,0,0,0,Transient,131,0,0
Resort Hotel,0,2,2015,September,37,7,1,4,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,0,0,Transient,188,0,2
Resort Hotel,0,112,2015,September,37,7,1,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,0,0,Transient,64,0,0
Resort Hotel,1,105,2015,September,37,7,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,98,0,0
Resort Hotel,1,109,2015,September,37,7,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,123,0,0
Resort Hotel,1,40,2015,September,37,7,2,5,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,117,0,2
Resort Hotel,1,75,2015,September,37,7,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,98,0,2
Resort Hotel,0,30,2015,September,37,7,13,33,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,I,17,No Deposit,240,0,0,Transient,0,0,1
Resort Hotel,1,144,2015,September,37,7,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,76,0,0
Resort Hotel,0,248,2015,September,37,7,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Transient,84,0,1
Resort Hotel,0,0,2015,September,37,8,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,1,No Deposit,0,0,0,Transient,131,0,0
Resort Hotel,1,302,2015,September,37,8,0,3,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,84,0,0
Resort Hotel,1,302,2015,September,37,8,0,3,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,84,0,0
Resort Hotel,1,302,2015,September,37,8,0,3,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,84,0,0
Resort Hotel,1,61,2015,September,37,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,156,0,0
Resort Hotel,1,12,2015,September,37,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,0,0,Transient,98,0,1
Resort Hotel,1,47,2015,September,37,8,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,118,0,2
Resort Hotel,0,11,2015,September,37,8,0,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,0,Transient,98,0,1
Resort Hotel,0,117,2015,September,37,8,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,156,0,0,Contract,102,0,0
Resort Hotel,0,160,2015,September,37,8,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,40,0,0,Contract,98,0,0
Resort Hotel,0,175,2015,September,37,8,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143,0,0,Transient,92,0,0
Resort Hotel,0,71,2015,September,37,8,2,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,113,0,0
Resort Hotel,1,344,2015,September,37,8,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,0,0,Transient,59,0,0
Resort Hotel,0,12,2015,September,37,8,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,G,0,No Deposit,250,0,0,Transient,133,1,0
Resort Hotel,0,382,2015,September,37,8,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,0,0,Contract,77,0,0
Resort Hotel,1,0,2015,September,37,9,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,F,0,No Deposit,0,0,0,Transient,146,0,2
Resort Hotel,0,0,2015,September,37,9,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,0,0,0,Transient,146,1,0
Resort Hotel,0,28,2015,September,37,9,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,154,0,Transient,80,0,0
Resort Hotel,0,58,2015,September,37,9,0,1,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,251,0,0,Transient,69,0,0
Resort Hotel,1,0,2015,September,37,9,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,146,0,2
Resort Hotel,1,20,2015,September,37,9,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,142,0,0,Contract,125,0,0
Resort Hotel,0,48,2015,September,37,9,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,131,0,2
Resort Hotel,0,2,2015,September,37,9,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,146,1,0
Resort Hotel,0,0,2015,September,37,9,0,1,1,0,0,BB,PRT,Corporate,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,134,0,0
Resort Hotel,0,137,2015,September,37,9,0,3,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,0,0,Transient,87,1,2
Resort Hotel,1,1,2015,September,37,9,1,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,0,0,Transient,124,0,0
Resort Hotel,0,130,2015,September,37,9,2,4,1,0,0,BB,LVA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,66,0,2
Resort Hotel,0,130,2015,September,37,9,2,4,1,0,0,BB,LVA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,78,1,2
Resort Hotel,0,118,2015,September,37,9,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,0,0,Contract,59,0,1
Resort Hotel,0,146,2015,September,37,9,2,5,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,275,0,0,Transient,77,0,0
Resort Hotel,1,159,2015,September,37,9,2,7,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient-Party,82,0,2
Resort Hotel,1,78,2015,September,37,9,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,0,0,Transient,93,0,1
Resort Hotel,1,159,2015,September,37,9,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient-Party,82,0,1
Resort Hotel,0,49,2015,September,37,9,1,4,1,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,115,0,2
Resort Hotel,0,1,2015,September,37,9,1,4,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,158,0,0
Resort Hotel,0,31,2015,September,37,10,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,108,0,1
Resort Hotel,1,114,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,0,Transient,87,0,1
Resort Hotel,0,170,2015,September,37,10,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,26,0,0,Contract,71,0,0
Resort Hotel,1,27,2015,September,37,10,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,0,0,Transient,120,0,1
Resort Hotel,0,166,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,74,0,2
Resort Hotel,1,114,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,0,Transient,87,0,1
Resort Hotel,1,114,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,0,Transient,87,0,0
Resort Hotel,0,108,2015,September,37,10,2,3,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,0,Transient,82,0,1
Resort Hotel,0,82,2015,September,37,10,2,3,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,153,0,1
Resort Hotel,0,113,2015,September,37,10,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,0,0,Transient,58,0,0
Resort Hotel,1,94,2015,September,37,10,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,120,0,0
Resort Hotel,0,0,2015,September,37,10,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,0,Transient,131,1,2
Resort Hotel,0,3,2015,September,37,10,0,1,1,0,0,BB,PRT,Complementary,Direct,0,0,0,C,H,0,No Deposit,0,0,0,Transient,0,0,0
Resort Hotel,0,12,2015,September,37,10,0,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241,0,0,Transient,75,0,1
Resort Hotel,1,132,2015,September,37,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Group,82,0,2
Resort Hotel,0,12,2015,September,37,10,0,2,2,0,1,BB,PRI,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,75,0,2
Resort Hotel,1,56,2015,September,37,10,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Transient,208,0,2
Resort Hotel,0,140,2015,September,37,10,2,5,2,1,0,HB,SRB,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,177,0,0,Transient,106,0,1
Resort Hotel,1,147,2015,September,37,10,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142,0,0,Contract,70,0,0
Resort Hotel,0,140,2015,September,37,10,2,5,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,0,0,Transient,85,0,0
Resort Hotel,0,97,2015,September,37,10,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Transient,84,0,0
Resort Hotel,0,160,2015,September,37,10,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,243,0,0,Contract,49,0,0
Resort Hotel,0,91,2015,September,37,10,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,0,Transient,74,0,1
Resort Hotel,0,111,2015,September,37,10,2,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,102,0,0
Resort Hotel,1,80,2015,September,37,10,1,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,0,Transient,133,0,1
Resort Hotel,1,114,2015,September,37,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,0,Transient,87,0,1
Resort Hotel,0,90,2015,September,37,10,2,8,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,0,Transient,118,1,1
Resort Hotel,0,338,2015,September,37,10,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,0,0,Contract,66,0,1
Resort Hotel,0,167,2015,September,37,10,4,10,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156,0,0,Contract,50,0,2
Resort Hotel,0,2,2015,September,37,11,0,1,1,0,0,BB,SWE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,0,0,Transient,112,0,1
Resort Hotel,0,0,2015,September,37,11,0,1,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,C,0,No Deposit,0,0,0,Transient,131,1,0
Resort Hotel,0,73,2015,September,37,11,0,1,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,251,0,0,Transient,69,0,0
Resort Hotel,0,0,2015,September,37,11,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,142,0,0,Transient,105,0,0
Resort Hotel,0,63,2015,September,37,11,0,1,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,118,0,3
Resort Hotel,0,3,2015,September,37,11,0,1,1,0,0,BB,GBR,Corporate,Direct,0,0,0,A,D,0,No Deposit,0,59,0,Transient,134,0,0
Resort Hotel,0,8,2015,September,37,11,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,0,0,Transient,113,0,0
Resort Hotel,0,1,2015,September,37,11,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,139,0,0
Resort Hotel,0,70,2015,September,37,11,0,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,146,1,0
Resort Hotel,0,4,2015,September,37,11,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,0,Transient,133,1,0
Resort Hotel,0,157,2015,September,37,11,1,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,F,0,No Deposit,240,0,0,Transient,153,0,1
Resort Hotel,0,1,2015,September,37,11,1,2,2,2,0,BB,BRA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,0,Group,131,1,0
Resort Hotel,0,1,2015,September,37,11,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,0,0,Transient,135,1,1
Resort Hotel,0,8,2015,September,37,11,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,111,0,2
Resort Hotel,0,102,2015,September,37,11,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,58,0,0
Resort Hotel,1,310,2015,September,37,11,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,0,0,Contract,59,0,0
Resort Hotel,0,11,2015,September,37,11,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,0,Transient,77,0,0
Resort Hotel,1,148,2015,September,37,11,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,0,Contract,98,0,0
Resort Hotel,0,165,2015,September,37,11,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,0,Contract,52,0,0
Resort Hotel,1,101,2015,September,37,12,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,89,0,1
Resort Hotel,1,101,2015,September,37,12,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,0,Transient,153,0,1
Resort Hotel,0,9,2015,September,37,12,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,142,1,2
Resort Hotel,1,172,2015,September,37,12,2,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,15,0,0,Transient-Party,36,0,0
Resort Hotel,1,171,2015,September,37,12,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,0,0,Transient,59,0,1
Resort Hotel,0,143,2015,September,37,12,2,4,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,0,Transient,67,0,1
Resort Hotel,1,145,2015,September,37,12,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,0,0,Transient,129,0,2
Resort Hotel,1,121,2015,September,37,12,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,0,Transient,82,0,2
Resort Hotel,0,0,2015,September,37,12,2,5,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,275,0,0,Transient,58,0,0
Resort Hotel,0,96,2015,September,37,12,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,0,Transient,96,0,0
Resort Hotel,0,136,2015,September,37,12,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,0,0,Transient,68,0,1
Resort Hotel,1,340,2015,September,37,12,2,5,26,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,0,Group,0,0,0
Resort Hotel,0,2,2015,September,37,12,2,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,E,F,0,No Deposit,250,0,0,Transient,131,0,0
Resort Hotel,0,170,2015,September,37,12,6,12,2,0,0,HB,SWE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,69,0,0,Contract,72,0,0
Resort Hotel,0,149,2015,September,37,12,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,275,0,0,Transient,53,0,0
